id,sdid,gpstime,sd1500,multiEye,sd_gpsnanotime,sd_theta,sd_dtheta,sd_phi,sd_dphi,sd_energy,sd_denergy,sd_l,sd_b,sd_ra,sd_dec,sd_x,sd_dx,sd_y,sd_dy,sd_z,sd_easting,sd_northing,sd_altitude,sd_n19,sd_dn19,sd_n68,sd_dn68,sd_nbstat,sd_geondf,sd_geochi2,sd_exposure
61523560500,2323370,833234018,1,0,162665000,67.8,0.2,80,0.2,7.717,0.625,195.6,61.3,160.2,31.8,-3340.5,44.5,-14187,22.5,-28.2,473953.2,6085016.2,1371.8,1.4,0.1,1.4,0.1,14,11,2.65,94.03
61573392300,2337610,833664336,1,0,785001000,66.9,0.2,65.8,0.3,7.421,0.726,207.6,71.8,172.3,27.3,-3525.3,40.6,11365.3,40.7,-6.1,473704.2,6110552.5,1393.9,1.4,0.1,1.4,0.1,8,5,0.7,94.91
61574852800,2337980,833678941,1,0,44268000,66,0.3,-34.2,0.2,6.376,0.735,358.5,-26.4,295.5,-40.8,3112.7,18.5,-5367.7,19.4,-16.5,480380.3,6093846.4,1383.5,1.2,0.1,1.2,0.1,10,7,2.17,94.95
61695149500,2364270,834718708,1,0,869865000,61.8,0.3,141,0.3,4.012,0.48,288,72.8,188.4,10.4,21094.1,97.5,-1392.1,99.8,-59.7,498340.8,6097864.9,1340.3,0.7,0.1,0.8,0.1,9,6,4.87,97.26
61704979400,2367090,834803407,1,0,150677000,65.4,0.2,86.3,0.2,8.785,0.698,47,57.2,230.2,30,-1209.6,78.9,-20949.7,38.9,-54,476099.8,6078263,1346,1.6,0.1,1.6,0.1,12,9,4.48,97.41
61723941300,2374600,834965826,1,0,91357000,61,0.2,-130.9,0.2,12.47,0.916,263.8,-25.6,96.3,-55,-16739,83.1,24697.5,94.2,-4.7,460465,6123843.4,1395.3,2.1,0.1,2.2,0.2,15,12,5.03,97.8
61771219100,2397340,835370604,1,0,31098000,70,0.2,46.9,0.2,4.619,0.688,200.3,23.9,119.7,21.3,21240.5,56.6,-1272.4,57.7,-64,498486.7,6097984.8,1336,0.9,0.1,0.9,0.1,12,9,2,98.73
61810990400,2415680,835713917,1,0,156888000,76.7,0.4,-50.8,0.2,6.005,0.942,295.8,13.8,182.4,-48.5,27370.9,60.1,10162.8,70.8,-115.1,504584.7,6109428.5,1284.9,1.1,0.2,1.1,0.2,7,4,0.89,99.51
61832987300,2424540,835906686,1,0,844039000,69.5,0.2,10.5,0.2,4.015,0.596,351.4,47.5,223.3,-3.6,-18709.4,93.4,20340.4,58.7,31.1,458506.7,6119483.9,1431.1,0.8,0.1,0.8,0.1,12,9,3.03,99.94
61835214400,2425390,835928957,1,0,780993000,61.8,0.2,-100.3,0.3,6.281,0.622,291.5,-22.8,122.9,-78.8,5730.5,49.7,-11786.6,45.3,-33,483012.7,6087438,1367,1.1,0.1,1.2,0.1,10,7,4.01,100
61904874200,2442800,836530355,1,0,819181000,68,0.2,-119.4,0.2,10.824,0.99,277.6,-10.8,132.4,-61.2,-19121.2,57.5,-11615.4,49,-21.6,458175.6,6087546.5,1378.4,2,0.2,2,0.2,16,13,6.52,101.34
62023906200,2479320,837557475,1,0,585981000,71.8,0.2,176.3,0.3,4.579,0.59,239.2,28.3,140.1,-7.5,-2465.8,80,-17520.1,8.5,-39.2,474835.8,6081687.3,1360.8,0.9,0.1,0.9,0.1,11,8,2.66,103.53
62152885900,2528710,838670472,1,0,238991000,70.4,0.1,-142,0.1,13.009,0.87,248.2,-27.9,88.5,-41.9,-29255.4,57.9,11024.2,51.5,72.1,447990.7,6110146.9,1472.1,2.3,0.1,2.3,0.1,20,17,9.54,106.02
62180050500,2534230,838901318,1,0,902737000,64.4,0.2,11,0.2,5.756,0.715,232.3,21.3,130.6,-6.3,-15888.6,40.9,-7910.8,72.9,-7.4,461397,6091257,1392.6,1.1,0.1,1.1,0.1,11,8,7.01,106.56
62211302000,2540890,839173033,1,0,735048000,64.2,0.2,-41.6,0.2,11.779,0.875,316.1,13.3,212,-47.6,-12788.9,76,-26057.3,68.5,-79.5,464540.5,6073129.4,1320.5,2.1,0.1,2.1,0.1,11,8,1.56,107.19
62274956700,2556280,839727980,1,0,78908000,73,0.1,88.3,0.1,7.134,0.856,67.8,15.6,283.6,37.8,-30070.2,11.1,5390.9,73.4,53.6,447190.6,6104515,1453.6,1.3,0.2,1.3,0.2,17,14,7.61,108.47
62290362400,2563780,839854837,1,0,541935000,66.8,0.2,149.6,0.3,4.215,0.586,161,-46.4,38.3,8.8,-19825,76.9,15332.7,109.2,54.9,457404.5,6114476.4,1454.9,0.8,0.1,0.8,0.1,9,6,2.53,108.76
62320818200,2576470,840118595,1,0,854787000,63,0.2,42.3,0.3,5.379,0.646,227.8,53,156.2,13.1,-540.4,66.8,-18385.4,66.1,-43.7,476762.3,6080827.5,1356.3,1,0.1,1,0.1,12,9,4.2,109.39
62338577900,2586190,840282592,1,0,23672000,68.4,0.2,24.8,0.2,7.758,0.825,223.9,32.9,136.9,6.1,-10180.9,20.2,-186.3,25.8,5.5,467081.8,6098991.2,1405.5,1.4,0.1,1.4,0.1,18,15,6.41,109.78
62377537100,2604390,840617784,1,0,503347000,62.2,0.3,55.7,0.3,5.18,0.681,180.1,-17,71.1,19.2,11271.1,44.9,-10870.4,64.5,-44.9,488547.6,6088367.6,1355.1,0.9,0.1,1,0.1,8,5,5.36,110.4
62447518800,2629160,841222401,1,0,287800000,70.2,0.2,127,0.2,4.233,0.697,115.9,-37.8,6.8,24.7,-27666.4,97,16902.3,84.1,101,449563.9,6116025.4,1501,0.8,0.1,0.8,0.1,11,8,6.88,111.92
62467999400,2631820,841400007,1,0,353453000,65.1,0.2,26.2,0.2,5.285,0.522,217.5,19.4,122.2,4.9,-12962,40.1,-7091.3,55.5,-4.3,464319.7,6092083.4,1395.7,1,0.1,1,0.1,9,6,4.72,112.18
62483750000,2634910,841530313,1,0,392767000,63.9,0.2,-24.2,0.3,7.732,0.775,12.1,-54.1,331.7,-33.7,-15072.4,60.2,13214.2,87,26.8,462159.5,6112371.2,1426.8,1.4,0.1,1.4,0.1,8,5,1.53,112.49
62542062800,2647520,842031841,1,0,426334000,70.5,0.2,-135.9,0.2,4.345,0.622,253.6,-29,88.4,-46.7,-29906.3,87,6897.4,85.8,58,447350.5,6106021,1458,0.8,0.1,0.8,0.1,12,9,6.46,113.79
62626133200,2678410,842763745,1,0,717893000,68.5,0.2,-132.6,0.2,4.796,0.47,341.5,-11.2,266.7,-50.4,-8717.1,74.8,26205.4,78.2,-13.4,468478.3,6125370.5,1386.6,0.9,0.1,0.9,0.1,15,12,6.48,115.65
62627253100,2679400,842774944,1,0,938172000,78.3,0.1,-165.3,0.1,12.848,1.16,32.7,-44,323.4,-18.6,-10621.9,7.1,-2188.1,15,3.3,466646.1,6096989.5,1403.3,2.2,0.2,2.3,0.2,22,19,11.01,115.68
62628289700,2679870,842785310,1,0,925619000,64.3,0.2,-40.4,0.2,22.312,1.36,296.5,15.8,183.9,-46.6,9891.3,30.6,-9816.5,33.6,-39.7,487166,6089417.3,1360.3,3.9,0.2,3.9,0.2,19,16,7.28,115.71
62636694600,2682780,842855759,1,0,260109000,64.4,0.3,-41.5,0.3,4.397,0.606,261.8,-9.7,119.1,-47.5,-32317.8,118.2,6157.9,120.9,60.5,444942.3,6105275.8,1460.5,0.8,0.1,0.8,0.1,11,8,3.02,115.89
62661821400,2692230,843066227,1,0,576537000,78.4,0.2,56.1,0.2,4.102,0.621,52.9,57.6,229.9,33.2,-32428.2,67.2,579.1,79,60.8,444846.1,6099700.2,1460.8,0.8,0.1,0.8,0.1,12,9,4.61,116.43
62664082200,2692800,843088835,1,0,275589000,60.9,0.2,142.1,0.3,10.127,0.787,19.5,42.7,239.3,9.1,5785.7,33,-8398.3,37,-25.9,483059.3,6090824.3,1374.1,1.7,0.1,1.8,0.1,11,8,4.65,116.49
62671035300,2696600,843144766,1,0,947807000,70.3,0.2,121.6,0.2,6.367,0.692,195.1,29.2,123.4,27.4,-175.6,34.3,-14814.7,30.5,-31.9,477117.8,6084396.8,1368.1,1.2,0.1,1.2,0.1,15,12,3.56,116.63
62701632800,2709800,843409941,1,0,359731000,66.7,0.2,74.8,0.2,4.113,0.485,54.5,82.2,201.2,29.7,-10385.1,85.5,-18307.5,48.3,-44.1,466923.3,6080880.6,1355.9,0.8,0.1,0.8,0.1,13,10,10.7,117.32
62727130700,2719960,843637720,1,0,307012000,65.9,0.2,101.9,0.2,12.257,1.046,153.2,-25.8,44.2,29.6,-12987,79.3,-27373.1,74.9,-84.5,464345.8,6071813.9,1315.5,2.2,0.2,2.2,0.2,13,10,2.68,117.9
62752022300,2726270,843845836,1,0,860558000,65.5,0.3,-173.5,0.3,5.443,0.577,244.8,16.4,133.5,-18.8,5306.3,17.3,-1922.5,22.5,-17.1,482563.9,6097295,1382.9,1,0.1,1,0.1,9,6,1.33,118.44
62782289300,2733040,844107706,1,0,620677000,75.8,0.1,-13.1,0.1,5.349,0.623,25.3,-28.5,306,-18.7,-16400.4,41.8,-13783.6,31.3,-29.5,460900.3,6085386.5,1370.5,1,0.1,1,0.1,19,16,6.59,119.09
62845656900,2747470,844659782,1,0,160715000,78.6,0.2,79.5,0.1,7.584,0.899,129.3,-20.2,21,42.3,-22049.1,39,23433.2,54.7,33.2,455161.3,6122566.4,1433.2,1.4,0.2,1.4,0.2,18,15,6.31,120.45
62932358800,2777130,845404401,1,0,829511000,68.5,0.2,112.6,0.2,4.036,0.653,44.7,71.4,213.9,29.3,21574.9,39.8,1330.3,75.5,-68.1,498814.4,6100586.7,1331.9,0.8,0.1,0.8,0.1,11,8,5.3,121.97
62984735500,2797380,845860168,1,0,430364000,60.5,0.3,140.5,0.3,4.289,0.592,49.3,-10,299.4,9.7,-1607.7,48.3,-10264.2,43.7,-17.5,475675.1,6088941,1382.5,0.7,0.1,0.8,0.1,7,4,2.61,123.05
63163755301,2847550,847405566,1,0,681866000,74.9,0.2,-148.3,0.2,4.838,0.71,330,22,223.6,-34.4,14792.1,42.3,-7257.4,34.5,-49.5,492057.4,6091987.2,1350.5,0.9,0.1,0.9,0.1,14,11,2.58,126.76
63192774400,2859230,847654957,1,0,317085000,61.4,0.2,137.5,0.3,4.506,0.586,23.3,43.7,239.7,12,-5955.4,93.4,-24126.3,88.8,-66.3,471365,6075076.4,1333.7,0.8,0.1,0.9,0.1,11,8,5.52,127.36
63193794300,2859520,847665156,1,0,108674000,66.6,0.2,-127.7,0.2,7.278,0.697,320.1,3.3,224.1,-55.3,9781.9,27.5,-3448.4,33.8,-29.9,487040.6,6095781.3,1370.1,1.3,0.1,1.3,0.1,12,9,3.4,127.39
63213922500,2866610,847839238,1,0,764327000,72.7,0.2,1.9,0.2,4.052,0.709,188.1,-53.7,45.7,-8.4,24058.4,39.5,6303.8,85.6,-87.5,501283.9,6105563.5,1312.5,0.8,0.1,0.8,0.1,11,8,3.87,127.81
63254581500,2880440,848191428,1,0,465202000,78.5,0.1,-124.2,0.1,8.473,1.053,332,0,243.5,-51,24398,30.7,5563.9,30.9,-88.3,501625.2,6104824.9,1311.7,1.5,0.2,1.6,0.2,23,20,5.58,128.6
63260810000,2883280,848240113,1,0,3095000,75.4,0.2,147.5,0.1,6.486,0.923,218,46.9,147.7,16.2,-27763.7,50.8,19046.1,67.8,93.7,449461.3,6118167.6,1493.7,1.2,0.2,1.2,0.2,13,10,9.58,128.71
63261906900,2883620,848251082,1,0,956063000,61,0.2,-159.2,0.3,7.981,0.759,287.2,28.7,176.6,-32.2,-4751.5,45,-10361.9,41.6,-16.6,472533.5,6088835.4,1383.4,1.4,0.1,1.5,0.1,13,10,5.9,128.74
63275633000,2889760,848374743,1,0,448007000,71.5,0.2,-179.8,0.2,6.405,0.874,49.2,-49.6,333.6,-10.7,-11997,14.3,-1447.9,31.2,6.8,465270,6097725.7,1406.8,1.2,0.2,1.2,0.2,17,14,443.52,129.03
63303103400,2899380,848608647,1,0,343896000,79.9,0.2,-101.7,0.1,4.812,0.766,285.2,-5.7,151.5,-62.7,-25055.2,42.5,22535.8,70.2,63.6,452159.4,6121662.1,1463.6,0.9,0.1,0.9,0.1,21,18,8.74,129.57
63366666600,2915720,849162679,1,0,534283000,63.3,0.2,-164.7,0.3,5.023,0.664,214.4,-78.8,25.5,-26.8,-1121.2,7.9,1134.3,5.1,-3.4,476132.6,6100333.8,1396.6,0.9,0.1,0.9,0.1,11,8,3.87,130.89
63380246300,2918490,849271276,1,0,676780000,68.5,0.3,128.7,0.2,4.418,0.703,212.4,55.6,155.2,22.4,-30912.2,92,-1384.6,99.8,45.1,446366.1,6097741.4,1445.1,0.8,0.1,0.8,0.1,9,6,0.81,131.12
63440611100,2932310,849793324,1,0,537262000,61,0.2,97.1,0.3,4.183,0.475,29.3,75.9,208.5,25.4,-21130.8,25.5,1971.5,108.4,22.5,456133.1,6101120.1,1422.5,0.7,0.1,0.8,0.1,9,6,2.12,132.26
63442969300,2932930,849816906,1,0,60029000,70.4,0.1,152.6,0.1,22.286,1.374,29,28.1,256,9.3,10147.1,15.1,-7639.5,21.7,-36.2,487416.2,6091593.7,1363.8,3.9,0.2,3.9,0.2,25,22,7.6,132.31
63481931200,2944350,850152125,1,0,719597000,61.8,0.3,-131.9,0.3,4.39,0.623,298.4,8.6,185.2,-54,-31741.3,117.6,11085.6,127.3,83,445506.1,6110202,1483,0.8,0.1,0.8,0.1,8,5,1.1,133.08
63522134801,2957630,850499761,1,0,655356000,70.7,0.2,-129.3,0.2,7.061,0.849,296.5,10.4,182.6,-51.9,22970.6,51,6996.3,49.6,-85.7,500195,6106252.9,1314.3,1.3,0.1,1.3,0.1,17,14,8.29,133.99
63522701700,2957800,850505430,1,0,138855000,66.3,0.2,-41.8,0.2,6.871,0.746,261.2,-59.4,42.6,-46.9,5310.3,74.7,-25655.2,75.1,-78,482627.6,6073576.8,1322,1.3,0.1,1.3,0.1,14,11,17.96,134
63545058800,2965830,850701801,1,0,168238000,73.1,0.2,-80.2,0.2,6.87,0.86,306.5,-7.1,203.1,-69.6,-11332.2,82.6,26976.5,42.5,2.3,465862.8,6126134.5,1402.3,1.3,0.2,1.3,0.2,12,9,1.32,134.53
63611288200,2988730,851268895,1,0,429707000,73.1,0.2,-133.9,0.2,4.61,0.679,278.9,9,156.8,-47,-16901.3,55.8,-7750.4,54.7,-9,460384.5,6091414.8,1391,0.9,0.1,0.9,0.1,14,11,2.04,136.22
70047047900,3009840,852017692,1,0,416879000,67,0.2,-2.6,0.2,7.617,0.894,339.4,39.7,221.2,-15.1,4079.6,73.8,-23495.5,16.8,-68.6,481392.3,6075732,1331.4,1.4,0.2,1.4,0.2,14,11,4.1,138.15
70047372500,3009930,852020938,1,0,287054000,67.9,0.2,-134.3,0.2,4.035,0.405,256.6,-44,65.8,-49.3,-14182.9,90.4,-24461.4,89,-71.3,463143.3,6074720.8,1328.7,0.8,0.1,0.8,0.1,11,8,22.66,138.16
70085977800,3019900,852352591,1,0,734733000,70.7,0.1,-178.7,0.1,9.92,0.998,178.9,-65.4,33.5,-12,-24644.8,42.4,13079.4,63.4,79.4,452593.3,6112212.4,1479.4,1.8,0.2,1.8,0.2,20,17,8.6,139.03
70101307800,3023700,852478691,1,0,422136000,62.4,0.3,131,0.3,6.433,0.784,27.6,47.1,237.7,16.2,-33513.5,126,5935.2,125.4,66.3,443748,6105050.3,1466.3,1.1,0.1,1.2,0.1,9,6,2.61,139.38
70127622700,3032680,852714640,1,0,327661000,75,0.2,-49.2,0.2,4.44,0.715,349.3,-24,289.2,-48.3,10723.1,50,-16082.3,45.8,-51.4,488013,6083157.5,1348.6,0.8,0.1,0.8,0.1,13,10,4.24,140.03
70135558200,3034920,852780395,1,0,226929000,62.5,0.2,-75.5,0.2,11.813,0.987,308.2,-13.4,213.8,-75.4,8317.4,69.3,-17595.9,42.2,-53.5,485612.6,6081638.7,1346.5,2.1,0.2,2.1,0.2,13,10,5.6,140.21
70145239200,3038030,852863605,1,0,676336000,73.3,0.1,-70.3,0.1,25.547,1.633,312.1,-3.1,214.6,-64.5,21717.3,16.6,-817.4,31.9,-62.4,498962.2,6098440.8,1337.6,4.4,0.3,4.4,0.3,22,19,6.01,140.44
70188612600,3054350,853242939,1,0,665346000,76.4,0.1,163.8,0.1,44.516,2.732,240.9,50.5,158.6,5,14749,8.8,-6006.8,18.8,-41.5,492011.1,6093237,1358.5,7.2,0.4,7.5,0.4,42,39,20.66,141.3
70212775400,3062250,853443767,1,0,516738000,62.7,0.2,24.6,0.3,6.247,0.674,170.4,-50.1,41.1,2.1,-6070,19.4,-1190.9,27.7,1,471192.7,6097997.6,1401,1.1,0.1,1.2,0.1,14,11,24.43,141.81
70233474800,3069420,853623561,1,0,849318000,72.4,0.2,168.7,0.2,5.435,0.69,44.4,-23.9,309.2,-1.3,-5927.6,11.6,-2462.1,14.4,-0.4,471338.2,6096727.5,1399.6,1,0.1,1,0.1,15,12,9.06,142.3
70255450000,3077930,853816113,1,0,272079000,67.4,0.2,-149.2,0.2,8.677,0.793,290.3,-79.4,15.8,-37.4,15190.1,35,-21.7,40.3,-46.8,492436.9,6099219.6,1353.2,1.6,0.1,1.6,0.1,15,12,5.33,142.87
70316169700,3094330,854341710,1,0,96611000,66,0.2,36.2,0.2,4.421,0.415,284.3,74,187.7,11.9,-17891.3,104.2,23725.6,76.3,7.5,459315.8,6122869.1,1407.5,0.8,0.1,0.8,0.1,13,10,4.09,144.35
70331276400,3097900,854465577,1,0,820611000,67,0.2,-117.4,0.2,5.24,0.636,300.1,-0.5,186.6,-63.2,-12903.4,84.6,-19153.2,60.2,-47.6,464408.6,6080029,1352.4,1,0.1,1,0.1,11,8,5.99,144.7
70390919400,3113210,854980407,1,0,305487000,75.5,0.2,162.1,0.1,9.081,0.902,357.6,56.7,219.6,5.7,9851.4,45.7,-21709,39.3,-64.4,487156,6077532,1335.6,1.6,0.2,1.7,0.2,18,15,9.27,146.23
70468143200,3139640,855657445,1,0,476639000,63.6,0.3,-79.4,0.3,5.181,0.597,304.5,-39.7,7.4,-77.3,19003.6,21.5,5130.7,105.9,-64.3,496235.2,6104378.4,1335.7,0.9,0.1,1,0.1,10,7,4.25,148.16
70473996600,3140900,855702379,1,0,924749000,76.4,0.1,51,0.1,6.968,0.931,188.8,16.8,108,28.7,-6039.2,20.3,-11564.8,17.5,-20.2,471249.5,6087630.1,1379.8,1.3,0.2,1.3,0.2,20,17,8.23,148.29
70532531000,3163510,856206123,1,0,55955000,72.2,0.1,-116.8,0.1,6.736,0.71,327.4,-8.9,249.2,-60.6,-14747.7,41.3,-13027.6,30.9,-26,462550.1,6086146.2,1374,1.3,0.1,1.3,0.1,17,14,4.73,149.69
70541033000,3166370,856277543,1,0,990665000,65.8,0.2,-1.8,0.2,4.218,0.523,144.4,-77.2,17.7,-15.1,-13966.4,40,-6320.6,59.4,-1,463314.1,6092851.1,1399,0.8,0.1,0.8,0.1,9,6,2.56,149.89
70551725700,3170740,856370870,1,0,766106000,75.4,0.1,107.5,0.1,37.89,2.063,80.6,-5.9,315.3,37.4,3367.4,11.5,-9118.5,5.6,-22.7,480644.3,6090098.5,1377.3,6.2,0.3,6.4,0.3,37,34,17.59,150.15
70575478200,3178990,856581195,1,0,769538000,76.2,0.2,72.9,0.2,5.341,0.685,183.3,58,157,38.3,-28905.8,29.1,2323.6,77.2,46.6,448362,6101452.5,1446.6,1,0.1,1,0.1,18,15,4.46,150.75
70583236100,3180790,856645174,1,0,855165000,65.1,0.3,151.6,0.3,4.848,0.594,85.5,-49.7,349.5,6.3,-4769.8,28.9,-4222.2,18.4,-2.9,472499.7,6094971.3,1397.1,0.9,0.1,0.9,0.1,11,8,11.5,150.93
70594269800,3183730,856741911,1,0,114788000,61.3,0.3,158.3,0.3,4.023,0.579,161.6,-57.6,32.4,-0.7,10954.3,103.6,-19906,103.5,-64.3,488253.8,6079336.7,1335.7,0.7,0.1,0.8,0.1,8,5,3.55,151.21
70606438200,3186940,856849995,1,0,873461000,60.9,0.2,-127.8,0.3,9.699,0.915,266,-30.3,88.4,-57.6,-6125.7,60.9,-14645.2,52.7,-28.9,471170.9,6084551.3,1371.1,1.7,0.1,1.8,0.2,16,13,15.2,151.53
70684589000,3207650,857522703,1,0,691913000,67.7,0.2,125.9,0.2,6.535,0.822,178,-13.1,73.1,23.2,-1636.1,33.3,10694.4,29.7,-8.8,475593.9,6109886.8,1391.2,1.2,0.1,1.2,0.1,11,8,3.13,153.44
70688378600,3208860,857560599,1,0,236834000,69.4,0.1,6.9,0.1,9.055,0.713,57.6,-50,336.9,-6.4,-7360.4,26.1,-11261.1,20.7,-17.2,469928.4,6087930.2,1382.8,1.7,0.1,1.7,0.1,23,20,135.63,153.56
70700806600,3212580,857657679,1,0,541428000,66.3,0.2,75,0.2,7.512,0.817,83.1,-19.6,329,29.4,-16559.6,98.3,-22437.5,65.3,-63.2,460762.9,6076737.5,1336.8,1.4,0.1,1.4,0.1,14,11,11.5,153.85
70765035800,3237070,858218371,1,0,907590000,74.8,0.2,53.3,0.2,6.193,0.855,202.7,75.8,176.9,28.7,-16360.7,55.7,17518.8,73.4,26.6,460861.2,6116670,1426.6,1.1,0.2,1.2,0.2,12,9,1.84,155.56
70782903700,3245240,858369850,1,0,1895000,78.3,0.1,163.4,0.1,11.995,1.368,72.5,-42.4,337.9,6.4,79,46.5,25469.6,19.3,-53.7,477270.8,6124657.3,1346.3,2.1,0.2,2.2,0.2,14,11,4.1,155.98
70820334700,3260590,858689760,1,0,178234000,61,0.2,-46.7,0.2,33.885,2.192,278.8,-60.1,32.7,-53.1,-28402.9,67.8,5977.1,67.2,47.5,448855.4,6105105,1447.5,5.6,0.3,5.8,0.4,18,15,5.98,156.86
70838288400,3267860,858855697,1,0,584389000,64.3,0.2,-156.1,0.3,4.559,0.59,308.3,29.4,198.5,-33.3,-17700.2,134.3,23398.9,66.9,7.1,459507.7,6122543.1,1407.1,0.8,0.1,0.9,0.1,10,7,3.76,157.33
70864666200,3275040,859078675,1,0,517942000,68,0.1,7.9,0.1,26.51,1.415,311.8,56.1,197.8,-6.5,-145.6,42.7,-21330.5,8.6,-56.6,477164.1,6077885.1,1343.4,4.6,0.2,4.6,0.2,27,24,16.65,157.95
70884553900,3280120,859250352,1,0,356105000,75.4,0.2,-157.7,0.2,5.396,0.659,216.7,-68.3,37.1,-26.5,1096.7,62.9,25038.5,37.3,-57.2,478289.1,6124229,1342.8,1,0.1,1,0.1,14,11,3.31,158.44
70932964900,3291730,859666462,1,0,962311000,67.8,0.3,-47.9,0.3,4.281,0.62,285.2,7.7,164.1,-51.2,-15420.3,70,-15536.4,77.4,-37.6,461884.2,6083637.2,1362.4,0.8,0.1,0.8,0.1,8,5,17.73,159.57
70946071400,3295280,859783927,1,0,481911000,62.2,0.2,176.2,0.2,15.428,1.188,238.8,18.8,132,-12.8,6400.9,76.4,-21010.5,28.4,-61.9,483705.8,6078221.4,1338.1,2.7,0.2,2.7,0.2,16,13,8.28,159.9
70948623200,3296040,859809445,1,0,977200000,72.8,0.2,-9.3,0.2,4.475,0.625,172.3,-75.6,24.3,-17.3,-2115.2,45.4,-12257.7,7.5,-22.9,475172.9,6086947.5,1377.1,0.9,0.1,0.8,0.1,14,11,2.33,159.97
70971397000,3301750,859996383,1,0,510314000,73.8,0.2,-21.3,0.2,6.115,0.767,233.2,-20,92.8,-26.5,-2411.7,66.4,-25838.9,31.6,-77.6,474910.8,6073373.7,1322.4,1.1,0.1,1.1,0.1,15,12,11.54,160.5
71000029200,3309740,860241905,1,0,76232000,72.6,0.1,-148.2,0.1,13.893,1.195,324.1,23.1,217,-35.7,8566.3,32.3,-13346.5,20.1,-43.9,485850.7,6085886.1,1356.1,2.5,0.2,2.5,0.2,22,19,10.66,161.21
71208590800,3389610,862055521,1,0,284661000,64.9,0.2,137.8,0.3,4.275,0.624,46.4,5.8,283.8,14.6,-27583.6,115.8,13852.1,122.1,93.2,449654.3,6112977.2,1493.2,0.8,0.1,0.8,0.1,8,5,2.55,166.8
71246070200,3400300,862375915,1,0,853483000,60.3,0.3,-174.7,0.5,4.91,0.422,264.7,32.1,158.8,-20.5,3871.3,249.8,31631,59.3,-37.7,481045.4,6130824.4,1362.3,0.8,0.1,0.9,0.1,10,7,5.14,167.82
71252597300,3401990,862427586,1,0,164556000,60.3,0.2,-15.3,0.3,8.857,0.873,266.1,23.4,154.2,-28.2,-4286.3,12.4,-207,19.8,0.9,472972.9,6098985.3,1400.9,1.5,0.1,1.6,0.2,13,10,6.46,167.98
71274046400,3407620,862614877,1,0,529666000,65.1,0.2,-43.8,0.2,10.766,0.898,329.8,4.5,236.3,-49.1,-31867.5,97.1,9118.7,98,59.7,445385,6108235.9,1459.7,1.9,0.2,2,0.2,14,11,6.76,168.58
71275245100,3407960,862626864,1,0,247071000,66.5,0.1,2.5,0.1,40.702,2.233,13.9,11,264,-11.4,-4936.7,29.2,-13912.9,11.6,-26.9,472357.3,6085286.1,1373.1,6.9,0.4,6.9,0.4,27,24,21.28,168.62
71337879400,3435000,863171607,1,0,68108000,78.1,0.1,9,0.1,24.343,1.811,149.5,-59.8,25.9,0.3,-28004.8,39.2,19993.5,35.7,67.1,449218,6119113.8,1467.1,4.1,0.3,4.2,0.3,29,26,16.32,170.37
71376781700,3457480,863506230,1,0,687780000,67.1,0.2,19.9,0.2,4.897,0.523,60.2,-38.8,329,1.8,-3060.3,73.4,18383.8,29.7,-24.3,474151.3,6117567.9,1375.7,0.9,0.1,0.9,0.1,12,9,8.78,171.46
71391854200,3465010,863629755,1,0,191770000,66.8,0.2,-57.6,0.2,7.697,0.875,291.2,1.3,169.3,-59.4,-8064.7,35.8,-13628.2,46.5,-24.9,469230.5,6085562.8,1375.1,1.4,0.2,1.4,0.2,15,12,3.01,171.9
71393450300,3465240,863645716,1,0,518631000,70.1,0.2,60,0.2,8.338,0.851,204.3,64.3,163.8,28,-15177.2,56.4,27325.8,72.8,-5.9,462019.2,6126474,1394.1,1.5,0.1,1.5,0.1,15,12,9.37,171.93
71401420400,3470950,863711817,1,0,64576000,63,0.3,135.9,0.3,4.321,0.616,113.7,-48.3,6.5,14.2,-21643.6,100.1,-14785.2,97.1,-39.5,455662.8,6084372.4,1360.5,0.8,0.1,0.8,0.1,9,6,5.84,172.18
71437883900,3490920,864035652,1,0,64693000,62.8,0.2,123,0.3,5.082,0.59,54.1,3.3,289.8,20.3,-16961,133.3,24741.7,101.6,-7.1,460243,6123886.9,1392.9,0.9,0.1,1,0.1,12,9,2.95,173.41
71458143600,3498400,864211049,1,0,223014000,60.2,0.3,-44.6,0.3,5.703,0.622,261.3,-47.9,58.7,-51.6,-24618.2,150.9,24917.9,151.8,24.1,452590.1,6124043.8,1424.1,1,0.1,1.1,0.1,9,6,7.12,174.08
71475887800,3503410,864361291,1,0,264039000,65.4,0.1,46.5,0.1,20.118,1.14,48.3,8.2,282.4,17.4,12236.9,25.5,-7089.4,26.7,-41.4,489503.3,6092148.8,1358.6,3.5,0.2,3.5,0.2,23,20,10.75,174.65
71496149400,3508870,864536707,1,0,296069000,60.4,0.2,-74,0.3,6.569,0.647,306.3,-41.5,2.7,-75.4,-15077.8,103.2,-25553.6,118.8,-78.6,462251.7,6073627,1321.4,1.1,0.1,1.2,0.1,10,7,2.34,175.32
71534861900,3517850,864869432,1,0,95620000,62.6,0.2,-179.4,0.2,9.579,0.642,244.5,21,137.1,-15.8,-15963.9,79.8,18481.2,61.6,22.4,461255.3,6117632.7,1422.4,1.7,0.1,1.7,0.1,15,12,17.37,176.02
